"TeamName","PositionText","PlayedPositionsRaw","Height","Weight","FirstName","LastName","DateOfBirth","Ranking","PositionShort","PositionLong","Name","Age","GameStarted","SubOn","SubOff","Yellow","SecondYellow","Red","Goals","Assists","TotalPasses","AccuratePasses","AerialWon","AerialLost","TotalTackles","Interceptions","Fouls","OffsidesWon","TotalClearances","WasDribbled","TotalShots","ShotsOnTarget","ShotsBlocked","OwnGoals","KeyPasses","Dribbles","WasFouled","Offsides","Dispossesed","Turnovers","TotalCrosses","AccurateCrosses","TotalLongBalls","AccurateLongBalls","TotalThroughBalls","AccurateThroughBalls"
"Colombia","Defensa",NA,180,72,"Eder","Balanta",1993-02-27 19:00:00,10,"D","Defender","Eder Balanta",21,1,0,0,0,0,0,0,0,20,15,2,1,1,2,2,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0
"Belgium","Mediocampo","-AML-AMR-",180,75,"Adnan","Januzaj",1995-02-04 19:00:00,16,"AM(LR)","Attacking Midfielder (Left, Right)","Adnan Januzaj",19,1,0,1,0,0,0,0,0,18,11,0,0,2,1,1,0,0,0,0,0,0,0,0,2,2,0,1,2,1,0,0,0,0,0
"Costa Rica","Defensa",NA,185,77,"David","Myrie",1988-05-31 19:00:00,14,"D","Defender","David Myrie",26,0,1,0,0,0,0,0,0,5,4,1,1,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Nigeria","Forward","-AMC-FW-",191,76,"Foluwashola","Ameobi",1981-10-11 19:00:00,13,"AM(C),FW","Attacking Midfielder (Center) / Forward","Shola Ameobi",32,0,2,0,0,0,0,0,0,20,17,4,3,0,0,2,0,1,1,2,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0
"Nigeria","Defender","-DC-",188,76,"Joseph","Yobo",1980-09-05 19:00:00,11,"D(C)","Defender (Center)","Joseph Yobo",33,3,1,0,0,0,0,0,0,101,90,3,1,8,5,2,1,23,1,0,0,3,1,1,0,0,0,0,1,0,0,10,7,0,0
"Mexico","Defender","-DC-",183,76,"Rafael","Márquez",1979-02-12 19:00:00,1,"D(C)","Defender (Center)","Rafael Márquez",35,4,0,0,2,0,0,1,1,202,162,8,6,6,8,3,1,18,3,3,1,3,0,2,3,5,0,1,1,1,1,45,30,0,0
"Greece","Midfielder","-AMC-",176,74,"Giorgos","Karagounis",1977-03-05 19:00:00,8,"AM(C)","Attacking Midfielder (Center)","Giorgos Karagounis",37,2,2,1,0,0,0,0,0,128,110,0,1,12,2,6,0,0,7,7,2,1,0,4,2,9,0,3,1,16,7,20,14,0,0
"USA","Forward",NA,173,70,"DaMarcus","Beasley",1982-05-23 19:00:00,9,"FW","Forward","DaMarcus Beasley",32,4,0,0,0,0,0,0,0,149,133,6,4,11,5,4,2,15,6,1,0,1,0,1,5,9,0,1,6,10,2,7,5,0,0
"Uruguay","Forward","-AML-FW-",180,75,"Diego","Forlán",1979-05-18 19:00:00,14,"AM(L),FW","Attacking Midfielder (Left) / Forward","Diego Forlán",35,2,0,2,0,0,0,0,0,40,32,1,3,0,0,1,0,0,0,4,1,0,0,1,0,0,0,3,2,5,0,4,2,0,0
"Nigeria","Goalkeeper","-GK-",182,85,"Vincent","Enyeama",1982-08-28 19:00:00,2,"GK","Goalkeeper","Vincent Enyeama",31,4,0,0,0,0,0,0,0,54,27,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,29,3,0,0
"Nigeria","keeper",NA,190,90,"Austin","Ejide",1984-04-07 18:00:00,20,"GK","Goalkeeper","Austin Ejide",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greece","Midfielder","-DC-DMC-",183,81,"Konstantinos","Katsouranis",1979-06-20 19:00:00,13,"D(C),DM(C)","Defender (Center) / Defensive Midfielder (Center)","Konstantinos Katsouranis",35,2,1,0,0,1,1,0,0,122,102,1,1,4,5,6,0,7,1,1,0,1,0,2,0,1,0,1,2,2,2,19,15,1,0
"Greece","Forward","-AML-FW-",193,82,"Georgios","Samaras",1985-02-20 19:00:00,1,"AM(L),FW","Attacking Midfielder (Left) / Forward","Georgios Samaras",29,4,0,0,1,0,0,1,1,112,87,18,7,6,4,7,0,1,4,6,2,0,0,8,6,21,2,9,9,7,0,6,6,1,0
"USA","Midfielder","-DMC-",184,81,"Jermaine","Jones",1981-11-02 19:00:00,3,"DM(C)","Defensive Midfielder (Center)","Jermaine Jones",32,4,0,0,1,0,0,1,1,146,104,17,14,6,6,8,0,5,4,11,3,0,0,5,8,11,0,3,8,3,1,13,8,1,1
"USA","Goalkeeper","-GK-",187,88,"Tim","Howard",1979-03-05 19:00:00,2,"GK","Goalkeeper","Tim Howard",35,4,0,0,0,0,0,0,0,78,57,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,0,0
"Chile","Forward","-FW-",187,78,"Mauricio","Pinilla",1984-02-03 19:00:00,14,"FW","Forward","Mauricio Pinilla",30,0,3,0,1,0,0,0,0,22,14,4,4,0,0,2,0,2,0,4,1,0,0,1,0,2,0,2,3,0,0,4,3,0,0
"Uruguay","Midfielder","-DMC-",178,80,"Diego","Pérez",1980-05-17 19:00:00,16,"DM(C)","Defensive Midfielder (Center)","Diego Pérez",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria","Forward","-AML-AMR-FW-",182,75,"Peter","Odemwingie",1981-07-14 19:00:00,7,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Peter Odemwingie",32,3,1,1,0,0,0,1,0,115,100,2,9,6,1,7,0,5,5,7,2,0,0,4,6,4,0,4,4,14,3,8,6,0,0
"Switzerland","Midfielder","-AMC-AML-AMR-",178,68,"Tranquillo","Barnetta",1985-05-21 19:00:00,22,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Tranquillo Barnetta",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria","Midfielder","-DL-ML-",179,75,"Djamel","Mesbah",1984-10-08 19:00:00,8,"D(L),M(L)","Defender (Left) / Midfielder (Left)","Djamel Mesbah",29,2,0,0,1,0,0,0,0,65,60,3,3,5,2,5,0,9,1,1,1,0,0,2,1,2,0,0,3,6,2,3,1,0,0
"Chile","Midfielder",NA,173,71,"Jorge","Valdívia",1983-10-18 19:00:00,21,"M","Midfielder","Jorge Valdívia",30,1,2,1,0,0,0,1,0,56,40,0,1,2,3,1,0,0,2,1,1,0,0,0,1,2,1,3,0,2,0,1,1,0,0
"Switzerland","Defender","-DC-",183,76,"Steve","Von Bergen",1983-06-09 19:00:00,11,"D(C)","Defender (Center)","Steve Von Bergen",31,2,0,1,0,0,0,0,0,38,32,4,1,3,1,0,1,9,0,0,0,0,0,0,0,2,0,0,1,0,0,4,2,1,0
"Mexico","Defender","-DC-",191,84,"Francisco Javier","Rodríguez",1981-10-19 19:00:00,3,"D(C)","Defender (Center)","Francisco Javier Rodríguez",32,4,0,0,0,0,0,0,0,166,136,10,11,9,11,3,5,24,7,0,0,1,0,0,0,0,0,1,2,0,0,16,11,0,0
"Greece","Defender","-DC-DR-",184,76,"Loukas","Vyntra",1981-02-04 19:00:00,20,"D(CR)","Defender (Center, Right)","Loukas Vyntra",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Switzerland","Goalkeeper","-GK-",194,89,"Diego","Benaglio",1983-09-07 19:00:00,2,"GK","Goalkeeper","Diego Benaglio",30,4,0,0,0,0,0,0,0,54,32,1,0,1,0,0,0,9,1,1,0,0,0,0,0,1,0,1,1,0,0,35,16,0,0
"Switzerland","Defender","-DL-ML-",183,79,"Reto","Ziegler",1986-01-15 19:00:00,20,"D(L),M(L)","Defender (Left) / Midfielder (Left)","Reto Ziegler",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Switzerland","Defender","-DC-",190,84,"Philippe","Senderos",1985-02-13 19:00:00,18,"D(C)","Defender (Center)","Philippe Senderos",29,0,1,0,0,0,0,0,0,64,57,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,9,5,0,0
"Greece","Forward","-AMR-",171,72,"Dimitrios","Salpingidis",1981-08-17 19:00:00,15,"AM(R)","Attacking Midfielder (Right)","Dimitrios Salpingidis",32,3,1,2,1,0,0,0,0,51,35,2,5,1,0,4,0,1,2,4,3,0,0,1,0,6,3,2,2,8,0,1,0,0,0
"Greece","Forward","-FW-",179,76,"Theofanis","Gekas",1980-05-22 19:00:00,14,"FW","Forward","Theofanis Gekas",34,1,3,1,0,0,0,0,0,30,20,3,4,0,1,1,0,1,0,4,2,0,0,2,0,0,5,1,2,0,0,2,1,0,0
"Greece","Goalkeeper","-GK-",189,79,"Orestis","Karnezis",1985-07-10 19:00:00,12,"GK","Goalkeeper","Orestis Karnezis",28,4,0,1,0,0,0,0,0,35,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22,13,0,0
"Switzerland","Defender","-DC-DR-",191,87,"Johan","Djourou",1987-01-17 19:00:00,8,"D(CR)","Defender (Center, Right)","Johan Djourou",27,4,0,0,1,0,0,0,0,155,141,4,4,7,10,5,2,20,0,0,0,8,0,1,2,2,0,0,3,0,0,17,13,0,0
"Chile","Midfielder","-DL-ML-",178,84,"Jean","Beausejour",1984-05-31 19:00:00,19,"D(L),M(L)","Defender (Left) / Midfielder (Left)","Jean Beausejour",30,0,2,0,0,0,0,1,0,15,10,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,2,5,0,1,0,0,0
"Switzerland","Midfielder","-DMC-MR-",184,76,"Valon","Behrami",1985-04-18 18:00:00,12,"DM(C),M(R)","Defensive Midfielder (Center) / Midfielder (Right)","Valon Behrami",29,4,0,1,0,0,0,0,0,153,128,1,3,14,2,8,0,2,14,1,1,2,0,3,3,6,0,1,0,0,0,10,7,0,0
"Algeria","Defender","-DC-",190,89,"Madjid","Bougherra",1982-10-06 19:00:00,11,"D(C)","Defender (Center)","Madjid Bougherra",31,2,1,1,1,0,0,0,0,87,75,2,5,11,5,1,2,12,2,1,1,2,0,0,0,3,0,0,1,0,0,17,10,0,0
"Chile","Goalkeeper","-GK-",185,81,"Claudio","Bravo",1983-04-12 18:00:00,2,"GK","Goalkeeper","Claudio Bravo",31,4,0,0,0,0,0,0,0,116,62,2,0,0,0,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,82,29,0,0
"Algeria","Defender","-DC-DMC-",184,78,"Carl","Medjani",1985-05-14 19:00:00,9,"D(C),DM(C)","Defender (Center) / Defensive Midfielder (Center)","Carl Medjani",29,3,0,1,0,0,0,0,1,83,61,11,8,9,5,7,0,6,6,2,0,0,0,1,0,4,0,1,1,1,0,13,6,0,0
"Switzerland","Midfielder","-MC-",179,73,"Blerim","Dzemaili",1986-04-11 18:00:00,13,"M(C)","Midfielder (Center)","Blerim Dzemaili",28,0,3,0,0,0,0,1,0,46,39,0,1,0,0,4,0,1,1,4,1,0,0,3,0,1,0,1,1,0,0,6,2,0,0
"Switzerland","Defender","-DR-MR-",180,77,"Stephan","Lichtsteiner",1984-01-15 19:00:00,9,"D(R),M(R)","Defender (Right) / Midfielder (Right)","Stephan Lichtsteiner",30,4,0,0,0,0,0,0,1,155,129,3,0,7,4,5,2,15,2,2,1,3,0,3,1,7,0,1,7,8,1,6,3,0,0
"Switzerland","Midfielder","-MC-",183,79,"Gökhan","Inler",1984-06-26 19:00:00,5,"M(C)","Midfielder (Center)","Gökhan Inler",30,4,0,0,0,0,0,0,1,233,191,4,4,11,5,6,0,9,6,7,2,1,0,9,7,6,0,6,6,6,1,27,18,1,1
"Nigeria","Midfielder","-DMC-",188,83,"John Obi","Mikel",1987-04-21 19:00:00,6,"DM(C)","Defensive Midfielder (Center)","John Obi Mikel",27,4,0,0,1,0,0,0,0,245,203,4,6,9,2,11,0,8,5,3,1,2,0,7,7,7,0,6,3,3,1,33,20,1,0
"USA","Midfielder","-AMC-AML-AMR-FW-",186,78,"Clint","Dempsey",1983-03-08 19:00:00,5,"AM(CLR),FW","Attacking Midfielder (Center, Left, Right) / Forward","Clint Dempsey",31,4,0,1,0,0,0,2,0,117,95,3,14,2,2,5,0,10,1,12,8,0,0,6,4,6,2,7,8,1,0,4,2,0,0
"Mexico","Defender","-DL-",176,72,"Carlos","Salcido",1980-04-01 18:00:00,12,"D(L)","Defender (Left)","Carlos Salcido",34,1,1,0,0,0,0,0,0,36,28,2,0,1,1,3,0,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Algeria","Midfielder","-MC-",176,74,"Mehdi","Lacen",1984-03-14 19:00:00,17,"M(C)","Midfielder (Center)","Mehdi Lacen",30,1,2,0,0,0,0,0,0,57,42,1,1,3,5,2,0,0,2,0,0,0,0,0,1,3,0,2,0,2,0,3,1,1,0
"Greece","Midfielder","-DMC-",189,84,"Alexandros","Tziolis",1985-02-12 19:00:00,18,"DM(C)","Defensive Midfielder (Center)","Alexandros Tziolis",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uruguay","Midfielder","-AMC-AML-",178,81,"Cristian","Rodríguez",1985-09-29 19:00:00,7,"AM(CL)","Attacking Midfielder (Center, Left)","Cristian Rodríguez",28,4,0,2,0,0,0,0,0,136,100,11,5,7,5,5,0,4,2,4,1,0,0,5,6,10,0,11,6,2,2,8,3,0,0
"Greece","Forward","-AMC-AML-AMR-",183,77,"Lazaros","Christodoulopoulos",1986-12-18 19:00:00,5,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Lazaros Christodoulopoulos",27,2,0,0,0,0,0,0,0,60,56,0,3,3,0,0,0,0,0,9,1,0,0,1,9,4,2,4,3,9,0,2,2,0,0
"Greece","Defender","-DC-DR-",193,78,"Vangelis","Moras",1981-08-25 19:00:00,23,"D(CR)","Defender (Center, Right)","Vangelis Moras",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","Goalkeeper","-GK-",183,72,"Guillermo","Ochoa",1985-07-12 19:00:00,5,"GK","Goalkeeper","Guillermo Ochoa",28,4,0,0,0,0,0,0,0,58,35,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,0,0
"Mexico","Midfielder","-DL-MC-ML-",169,67,"Andrés","Guardado",1986-09-27 19:00:00,11,"D(L),M(CL)","Defender (Left) / Midfielder (Center, Left)","Andrés Guardado",27,4,0,2,1,0,0,1,0,130,101,1,3,2,1,7,0,2,5,6,1,1,0,5,2,7,0,0,1,15,5,9,6,1,0
"Greece","Defender","-DL-ML-",184,77,"José","Holebas",1984-06-26 19:00:00,3,"D(L),M(L)","Defender (Left) / Midfielder (Left)","José Holebas",30,4,0,0,0,0,0,0,0,133,109,7,5,9,3,7,1,8,7,3,1,0,0,5,10,6,1,2,10,30,9,12,5,1,0
"Greece","Defender","-DC-DR-",185,85,"Sokratis","Papastathopoulos",1988-06-08 19:00:00,2,"D(CR)","Defender (Center, Right)","Sokratis",26,4,0,0,1,0,0,1,0,139,116,12,5,6,5,5,1,31,1,2,1,3,0,2,6,5,0,2,0,1,0,30,20,0,0
"Uruguay","Defender","-DR-",178,77,"Jorge","Fucile",1984-11-18 19:00:00,17,"D(R)","Defender (Right)","Jorge Fucile",29,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uruguay","Delantero","-AMC-AML-AMR-FW-",182,81,"Luis","Suarez",1987-01-23 19:00:00,3,"AM(CLR),FW","Attacking Midfielder (Center, Left, Right) / Forward","Luis Suarez",27,2,0,1,0,0,0,2,0,52,31,0,6,2,0,7,0,3,3,8,3,0,0,3,1,2,3,6,3,16,0,4,0,3,1
"Uruguay","Defender","-DC-",188,84,"Diego","Lugano",1980-11-01 19:00:00,15,"D(C)","Defender (Center)","Diego Lugano",33,1,0,0,1,0,0,0,0,46,35,5,1,0,1,1,0,8,0,0,0,1,0,0,0,3,0,0,0,0,0,9,3,0,0
"Switzerland","Midfielder","-DMC-",183,70,"Gelson","Fernandes",1986-09-01 19:00:00,15,"DM(C)","Defensive Midfielder (Center)","Gelson Fernandes",27,0,1,0,1,0,0,0,0,18,16,1,2,1,0,2,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"USA","Midfielder","-DMC-",186,75,"Michael","Bradley",1987-07-30 19:00:00,12,"DM(C)","Defensive Midfielder (Center)","Michael Bradley",26,4,0,0,0,0,0,0,1,252,217,0,2,8,3,8,0,1,8,5,1,0,0,4,3,3,0,7,5,3,1,28,18,6,2
"Greece","Midfielder","-AMC-AML-AMR-",184,75,"Panagiotis","Kone",1987-07-25 19:00:00,11,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Panagiotis Kone",26,3,0,3,0,0,0,0,0,48,36,0,0,1,0,3,0,1,1,5,2,1,0,2,5,5,0,1,3,8,1,7,4,1,0
"USA","Midfielder","-DMC-",181,75,"Kyle","Beckerman",1982-04-22 18:00:00,11,"DM(C)","Defensive Midfielder (Center)","Kyle Beckerman",32,3,0,0,1,0,0,0,0,133,120,2,1,7,7,6,1,8,4,1,0,0,0,0,1,4,0,2,1,0,0,12,10,0,0
"Greece","Defender","-DL-DR-",185,80,"Vasilis","Torosidis",1985-06-09 19:00:00,10,"D(LR)","Defender (Left, Right)","Vasilis Torosidis",29,4,0,0,1,0,0,0,0,139,100,7,4,3,6,6,0,15,2,4,1,2,0,3,1,6,1,4,3,22,2,17,6,0,0
"Chile","keeper",NA,184,78,"Johnny","Herrera",1981-05-08 19:00:00,20,"GK","Goalkeeper","Johnny Herrera",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chile","midfielder",NA,170,67,"José","Fuenzalida",1985-02-21 19:00:00,22,"M","Midfielder","José Fuenzalida",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uruguay","Defender","-DR-",173,72,"Victorio Maximiliano","Pereira Páez",1984-06-07 19:00:00,11,"D(R)","Defender (Right)","Maxi Pereira",30,2,1,0,0,0,1,0,0,90,70,2,4,4,4,3,0,6,0,1,1,0,0,1,0,6,0,2,4,10,0,4,1,0,0
"Algeria","Midfielder","-DMC-",187,77,"Hassan","Yebda",1984-05-13 19:00:00,18,"DM(C)","Defensive Midfielder (Center)","Hassan Yebda",30,0,1,0,0,0,0,0,0,6,5,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
"Chile","Midfielder","-MC-",179,68,"Carlos","Carmona",1987-02-20 19:00:00,15,"M(C)","Midfielder (Center)","Carlos Carmona",27,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uruguay","Forward","-AMR-FW-",184,71,"Edinson","Cavani",1987-02-13 19:00:00,6,"AM(R),FW","Attacking Midfielder (Right) / Forward","Edinson Cavani",27,4,0,0,0,0,0,1,1,100,80,3,5,0,3,8,0,3,6,13,3,0,0,4,4,3,5,8,9,4,1,9,9,1,1
"Uruguay","Forward","-AMR-FW-",185,77,"Christian","Stuani",1986-10-11 19:00:00,8,"AM(R),FW","Attacking Midfielder (Right) / Forward","Christian Stuani",27,1,3,0,0,0,0,0,0,41,27,10,9,3,4,7,0,2,1,1,0,1,0,1,0,5,0,3,0,3,1,1,0,0,0
"Uruguay","Midfielder","-DMC-",170,68,"Egidio","Arévalo Rios",1981-12-31 19:00:00,5,"DM(C)","Defensive Midfielder (Center)","Egidio Arévalo Rios",32,4,0,0,1,0,0,0,0,141,120,4,7,11,6,8,0,9,5,2,0,0,0,0,3,6,0,1,0,0,0,20,17,0,0
"Greece","Defender","-DL-",183,81,"Giorgios","Tzavellas",1987-11-25 19:00:00,19,"D(L)","Defender (Left)","Giorgios Tzavellas",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uruguay","Midfielder","-DMC-",168,65,"Walter","Gargano",1984-07-22 19:00:00,22,"DM(C)","Defensive Midfielder (Center)","Walter Gargano",29,1,0,1,1,0,0,0,0,42,33,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,11,8,0,0
"Chile","Midfielder","-MC-",180,75,"Arturo","Vidal",1987-05-21 19:00:00,6,"M(C)","Midfielder (Center)","Arturo Vidal",27,3,0,3,1,0,0,0,0,121,94,9,7,5,1,8,0,2,2,1,0,0,0,1,2,9,1,4,2,0,0,10,7,1,1
"Chile","Forward","-AMC-AML-AMR-FW-",168,62,"Alexis","Sánchez",1988-12-18 19:00:00,1,"AM(CLR),FW","Attacking Midfielder (Center, Left, Right) / Forward","Alexis Sánchez",25,4,0,0,0,0,0,2,1,136,100,4,16,5,5,7,0,0,5,7,4,0,0,7,22,24,2,29,9,16,5,8,6,2,2
"Chile","Midfielder","-DMC-",171,71,"Charles","Aránguiz",1989-04-16 19:00:00,8,"DM(C)","Defensive Midfielder (Center)","Charles Aránguiz",25,4,0,1,1,0,0,1,1,142,123,0,1,7,2,3,0,1,5,4,2,1,0,4,5,5,1,7,6,3,0,13,10,1,0
"Chile","Midfielder","-AMC-AML-AMR-",168,70,"Fabián","Orellana",1986-01-26 19:00:00,18,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Fabián Orellana",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uruguay","Defender","-DC-",185,75,"Diego","Godín",1986-02-15 19:00:00,1,"D(C)","Defender (Center)","Diego Godín",28,4,0,0,1,0,0,1,0,84,66,15,4,6,11,5,5,27,4,2,1,2,0,1,1,9,1,0,1,0,0,18,11,1,1
"USA","Forward","-FW-",185,72,"Jozy","Altidore",1989-11-05 19:00:00,16,"FW","Forward","Jozy Altidore",24,1,0,1,0,0,0,0,0,4,3,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Uruguay","Midfielder","-DR-MC-MR-",176,72,"Álvaro","González",1984-10-28 19:00:00,2,"D(R),M(CR)","Defender (Right) / Midfielder (Center, Right)","Álvaro González",29,3,1,2,0,0,0,0,0,94,70,6,6,12,5,3,0,3,3,5,2,1,0,3,0,2,0,9,1,6,1,13,10,0,0
"Mexico","forward",NA,178,70,"Oribe","Peralta",1984-01-11 19:00:00,8,"FW","Forward","Oribe Peralta",30,4,0,4,0,0,0,1,1,74,55,4,7,1,2,6,0,7,4,4,3,0,0,5,2,3,4,6,8,1,0,5,3,1,0
"Mexico","Forward","-AMC-AML-AMR-FW-",179,71,"Giovani","dos Santos",1989-05-10 19:00:00,9,"AM(CLR),FW","Attacking Midfielder (Center, Left, Right) / Forward","Giovani dos Santos",25,4,0,3,0,0,0,1,0,93,78,0,2,4,1,3,0,1,0,6,5,0,0,1,2,6,2,3,3,3,0,2,0,1,0
"Chile","defender",NA,180,80,"Miiko","Albornoz",1990-11-29 19:00:00,23,"D","Defender","Miiko Albornoz",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USA","Midfielder","-AMC-AML-",181,78,"Brad","Davis",1981-11-07 19:00:00,18,"AM(CL)","Attacking Midfielder (Center, Left)","Brad Davis",32,1,0,1,0,0,0,0,0,15,14,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"Chile","Defender","-DMC-DR-",177,77,"Gonzalo","Jara",1985-08-28 19:00:00,13,"D(R),DM(C)","Defender (Right) / Defensive Midfielder (Center)","Gonzalo Jara",28,4,0,0,0,0,0,0,0,230,200,5,5,5,7,7,2,14,7,1,0,0,0,1,1,2,0,3,1,1,1,49,35,0,0
"USA","Goalkeeper","-GK-",193,94,"Brad","Guzan",1984-09-08 19:00:00,20,"GK","Goalkeeper","Brad Guzan",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USA","Forward","-FW-",183,75,"Chris","Wondolowski",1983-01-27 19:00:00,17,"FW","Forward","Chris Wondolowski",31,0,2,0,0,0,0,0,0,21,18,3,4,1,0,1,0,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,1,1
"Chile","Midfielder","-DC-DMC-",172,71,"Gary","Medel",1987-08-02 19:00:00,3,"D(C),DM(C)","Defender (Center) / Defensive Midfielder (Center)","Gary Medel",26,4,0,1,0,0,0,0,0,271,245,14,12,4,9,3,0,40,3,1,0,4,0,0,1,7,0,1,1,0,0,52,43,0,0
"Chile","forward",NA,179,78,"Esteban","Paredes",1980-07-31 19:00:00,17,"FW","Forward","Esteban Paredes",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chile","defender",NA,176,75,"José","Rojas",1983-06-22 19:00:00,11,"D","Defender","José Rojas",31,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USA","Defender","-DL-DR-ML-MR-",183,74,"Fabian","Johnson",1987-12-10 19:00:00,15,"D(LR),M(LR)","Defender (Left, Right) / Midfielder (Left, Right)","Fabian Johnson",26,4,0,1,0,0,0,0,0,82,63,1,2,3,4,1,1,6,0,2,0,2,0,3,4,4,1,3,3,5,1,3,0,0,0
"Uruguay","Defender","-DC-DL-DR-MR-",182,77,"Martín","Cáceres",1987-04-06 19:00:00,3,"D(CLR),M(R)","Defender (Center, Left, Right) / Midfielder (Right)","Martín Cáceres",27,4,0,0,1,0,0,0,0,169,136,4,5,5,9,6,0,8,1,4,1,0,0,2,2,6,0,3,6,8,2,20,12,0,0
"Uruguay","Goalkeeper","-GK-",190,74,"Fernando","Muslera",1986-06-15 19:00:00,13,"GK","Goalkeeper","Fernando Muslera",28,4,0,0,1,0,0,0,0,46,25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41,20,0,0
"Uruguay","Defender","-DL-ML-",182,80,"Álvaro","Pereira",1985-11-27 19:00:00,12,"D(L),M(L)","Defender (Left) / Midfielder (Left)","Álvaro Pereira",28,3,0,2,0,0,0,0,0,71,45,3,2,9,6,6,0,9,5,0,0,1,0,1,0,5,0,2,1,8,1,9,3,1,1
"Switzerland","Forward","-FW-",175,74,"Mario","Gavranovic",1989-11-23 19:00:00,19,"FW","Forward","Mario Gavranovic",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greece","Forward","-FW-",188,86,"Kostas","Mitroglou",1988-03-11 19:00:00,17,"FW","Forward","Kostas Mitroglou",26,1,2,1,0,0,0,0,0,22,18,1,2,0,0,1,0,0,0,5,2,0,0,2,0,0,3,2,1,0,0,2,1,0,0
